"Timestamp","Observer","Date.Observed","Species","PlantNumber","Notes","leaf.breaking.buds.observed","leaf.breaking.buds.intensity","leaf.present.observed","leaf.present.intensity","leaf.increasing.observed","leaf.increasing.intensity","leaf.color.observed","leaf.color.intensity","leaf.falling.observed","flower.buds.observed","flower.buds.intensity","flower.open.observed","flower.open.intensity","flower.pollen.observed","flower.pollen.intensity","fruit.present.observed","fruit.present.intensity","fruit.ripe.observed","fruit.ripe.intensity","fruit.drop.observed","fruit.drop.intensity","Collection","Year"
2024-05-19,"Prince",2024-05-19,"Ulmus lamellosa","18-2008*1","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus pumila","883-55*1","","No","","Yes","75-94%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus hollandica","76-72*1","","No","","Yes","50-74%","Yes","50-74%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus minor","756-60*1","","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus davidiana","22-2008*2","","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus davidiana","181-84*2","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus spp.","60-2003*1","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus davidiana","52-95*5","","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","Yes","101-1,000","Yes",">95%","Yes","11-100","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus davidiana","52-95*4","","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","Yes","101-1,000","Yes",">95%","Yes","101-1,000","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus hollandica","535-49*2","","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","Yes","101-1,000","Yes",">95%","Yes","101-1,000","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus hollandica","535-49*3","","No","","Yes","25-49%","Yes","25-49%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus minor","117-96*2","Another cicada favorite! ","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus americana","214-2012*1","","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","Did not look for","","Did not look for","","Did not look for","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus spp.","212-2004*1","","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus laevis","27-98*1","","No","","Yes","75-94%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus pseudopropinqua","587-2006*1","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus microcarpa","362-2006*1","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus spp.","176-2004*3","","No","","Yes","50-74%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus davidiana","22-2008*1","","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus microcarpa","588-2006*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus americana","268-2008*1","This one is a cicada favorite! ","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","Did not look for","","Did not look for","","Did not look for","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus glabra","553-2001*4","","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus alata","116-96*1","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","Yes","101-1,000","Yes",">95%","Did not look for","","Ulmus","2024"
2024-05-19,"Prince",2024-05-19,"Ulmus thomasii","106-2011*1","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","Did not look for","","Did not look for","","Did not look for","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus davidiana","22-2008*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus spp.","122-2001*3","","No","","Yes",">95%","Yes","<5%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus parvifolia","173-2004*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus gaussenii","14-2008*1","","No","","Yes",">95%","Yes","<5%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus szechuanica","429-84*3","","No","","Yes",">95%","Yes","<5%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus lamellosa","537-76*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus lamellosa","51-95*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus macrocarpa","589-54*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus spp.","395-2013*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus thomasii","201-2013*1","","No","","Yes",">95%","Yes","<5%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus thomasii","198-2013*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus spp.","205-2008*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus davidiana","61-2003*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus spp.","205-2008*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Zibrat",2024-05-20,"Ulmus spp.","205-2008*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-20,"Goldstein",2024-05-20,"Ulmus pumila","883-55*2","","No","","Yes","75-94%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus chenmoui","30-2022*3","","No","","Yes","75-94%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus chenmoui","49-95*5","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus davidiana","495-2004*5","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus parvifolia","48-86*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus minor","1463-24*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus hollandica","206-2008*4","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus hollandica","1457-24*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus minor","593-22*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus pseudopropinqua","12-2013*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus pseudopropinqua","12-2013*4","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus pseudopropinqua","12-2013*5","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus prunifolia","19-2008*4","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus prunifolia","19-2008*5","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus thomasii","201-2013*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus thomasii","201-2013*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus davidiana","398-2013*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus davidiana","398-2013*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus parvifolia","476-2006*4","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus americana","485-2019*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus americana","485-2019*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-21,"Goldstein",2024-05-20,"Ulmus americana","678-70*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus davidiana","495-2004*4","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus davidiana","495-2004*6","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus parvifolia","634-2006*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus minor","591-22*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus hollandica","29-2007*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus hollandica","29-2007*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus hollandica","338-46*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus hollandica","1457-24*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus macrocarpa","179-84*5","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus hollandica","652-62*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus crassifolia","14-86*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus davidiana","266-2017*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus macrocarpa","446-2007*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus alata","116-96*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Wagner",2024-05-22,"Ulmus laciniata","50-95*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus spp.","50-96*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus minor","591-54*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus hollandica","593-30*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-22,"Garvey",2024-05-22,"Ulmus macrocarpa","446-2007*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus gaussenii","15-2008*1","","No","","Yes","","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus lamellosa","317-90*1","","No","","Yes","","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus americana","485-2019*4","","No","","Yes","","Yes","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus americana","1053-28*1","","No","","Yes","","Yes","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus americana","1053-28*2","","No","","Yes","","Yes","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus americana","604-25*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus castaneifolia","44-95*2","","No","","Yes","","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus elongata","196-2011*1","","Yes","","Yes","","Yes","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus laciniata","50-95*4","","No","","Yes","","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus thomasii","178-84*3","","No","","Yes","","Yes","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus thomasii","178-84*1","","No","","Yes","","Yes","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus szechuanica","53-95*2","","No","","Yes","","?","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus macrocarpa","286-95*2","","No","","Yes","","?","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus castaneifolia","44-95*3","","No","","Yes","","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus castaneifolia","44-95*4","","No","","Yes","","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus davidiana","182-2017*5","","No","","Yes","","Yes","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus laciniata","50-95*1","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus castaneifolia","45-95*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus parvifolia","991-27*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus macrocarpa","589-54*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus pumila × rubra","287-47*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus glabra","181-76*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus parvifolia","173-2004*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus laciniata","180-84*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","Yes","11-100","Yes",">95%","Yes","101-1,000","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus davidiana","22-2008*4","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus gaussenii","15-2008*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus lamellosa","317-90*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus americana","485-2019*4","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus americana","1053-28*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus americana","1053-28*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus americana","604-25*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus castaneifolia","44-95*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus elongata","196-2011*1","","No","","Yes","50-74%","Yes","50-74%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus laciniata","50-95*4","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus thomasii","178-84*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus thomasii","178-84*1","","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus szechuanica","53-95*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus castaneifolia","44-95*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus macrocarpa","286-95*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus castaneifolia","44-95*4","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-24,"McCormack",2024-05-22,"Ulmus davidiana","182-2017*5","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus parvifolia","173-2004*3","","No","","Yes","","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus laciniata","180-84*1","","No","","Yes","","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Connor",2024-05-24,"Ulmus davidiana","22-2008*4","","No","","Yes",">95%","Yes","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus hollandica","1457-24*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus hollandica","1114-25*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus chenmoui","128-2008*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus hollandica","206-2008*2","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus chenmoui","128-2008*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus hollandica","206-2008*3","","No","","Yes",">95%","Yes","75-94%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus hollandica","206-2008*1","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus spp.","4-2004*1","Most leaves have brown spots and holes ","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus spp.","4-2004*3","Most leaves have brown spots and holes ","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus serotina","272-2007*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus serotina","272-2007*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus serotina","272-2007*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus davidiana","213-2012*1","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus lamellosa","18-2008*3","","No","","Yes",">95%","Yes","75-94%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus elongata","196-2011*2","","No","","Yes","75-94%","Yes","75-94%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus harbinensis","585-2006*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus harbinensis","585-2006*1","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus crassifolia","385-68*1","","No","","Yes",">95%","Yes",">95%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-25,"Wagner",2024-05-25,"Ulmus parvifolia","52-96*1","","No","","Yes",">95%","Yes","75-94%","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus chenmoui","30-2022*1","tree filled with cicadas","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus hollandica","568-2015*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus hollandica","568-2015*1","tree is filled with cicadas","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus chenmoui","30-2022*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus thomasii","199-2013*3","tree is filled with cicadas","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus thomasii","199-2013*2","tree is filled with cicadas","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus davidiana","17-2008*3","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus prunifolia","19-2008*6","tree is filled with cicadas","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus davidiana","266-2017*2","","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus changii","11-2008*2","tree is filled with cicadas","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus spp.","374-2016*1","ends of many leaves are brown and dried; tree is filled with cicadas","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
2024-05-26,"Johnson",2024-05-25,"Ulmus pumila × rubra","400-2013*3","tree is filled with cicadas","No","","Yes",">95%","No","","No","","No","No","","No","","No","","No","","No","","No","","Ulmus","2024"
